day,value
2017-06-04 15:00:00,31144.99443553985
2017-06-04 16:00:00,33542.487384811386
2017-06-04 17:00:00,35226.360449114596
2017-06-04 18:00:00,36446.51597582093
2017-06-04 19:00:00,35816.95053471597
2017-06-04 20:00:00,35092.21562177165
2017-06-04 21:00:00,35082.42602316183
2017-06-04 22:00:00,34282.32649816332
2017-06-04 23:00:00,33362.3065291276
2017-06-05 00:00:00,32792.34205946773
2017-06-05 01:00:00,31907.7467319935
2017-06-05 02:00:00,30942.89622396181
2017-06-05 03:00:00,30436.950487970356
2017-06-05 04:00:00,30389.028164379433
2017-06-05 05:00:00,30429.992518804025
2017-06-05 06:00:00,30219.762444425367
2017-06-05 07:00:00,30084.622245365896
2017-06-05 08:00:00,29397.593023995756
2017-06-05 09:00:00,29261.98156772783
2017-06-05 10:00:00,29408.639949413184
2017-06-05 11:00:00,29566.423539374133
2017-06-05 12:00:00,30674.08057159676
2017-06-05 13:00:00,32282.31198021448
2017-06-05 14:00:00,34850.72748032686
2017-06-05 15:00:00,36616.884661760654
2017-06-05 16:00:00,37922.00381276436
2017-06-05 17:00:00,38808.573037945316
2017-06-05 18:00:00,39562.19035700775
2017-06-05 19:00:00,38713.65366725061
2017-06-05 20:00:00,38385.02905685468
2017-06-05 21:00:00,37978.9860629191
2017-06-05 22:00:00,36945.37609768103
2017-06-05 23:00:00,36496.874402170826
2017-06-06 00:00:00,35701.81661880791
2017-06-06 01:00:00,35836.112402907085
2017-06-06 02:00:00,34518.604196034394
2017-06-06 03:00:00,33509.69509554055
2017-06-06 04:00:00,33004.31262703818
2017-06-06 05:00:00,34523.80985533012
2017-06-06 06:00:00,33912.753321362514
2017-06-06 07:00:00,32785.75535275008
2017-06-06 08:00:00,32374.172994574463
2017-06-06 09:00:00,32779.019862058165
2017-06-06 10:00:00,32509.955739627305
2017-06-06 11:00:00,33345.07744988359
2017-06-06 12:00:00,34976.09755064137
2017-06-06 13:00:00,36631.12078453395
2017-06-06 14:00:00,39028.81288037247
2017-06-06 15:00:00,40608.33038246425
2017-06-06 16:00:00,42995.04586820044
2017-06-06 17:00:00,43558.46964467952
2017-06-06 18:00:00,43993.996816916544
2017-06-06 19:00:00,43625.978489001456
2017-06-06 20:00:00,43576.94785677043
2017-06-06 21:00:00,45219.36032886514
2017-06-06 22:00:00,47840.71923669905
2017-06-06 23:00:00,45693.77703396869
2017-06-07 00:00:00,43297.90530225854
2017-06-07 01:00:00,41277.028762183836
2017-06-07 02:00:00,41551.595213732195
2017-06-07 03:00:00,41404.09907770414
2017-06-07 04:00:00,41026.91045740046
2017-06-07 05:00:00,40549.71060221691
2017-06-07 06:00:00,40094.04501917898
2017-06-07 07:00:00,40798.03606156603
2017-06-07 08:00:00,41491.537620744144
2017-06-07 09:00:00,41862.61915600263
2017-06-07 10:00:00,42176.22286625421
2017-06-07 11:00:00,41420.377322449574
2017-06-07 12:00:00,41134.391965747534
2017-06-07 13:00:00,40788.81437720823
2017-06-07 14:00:00,39962.64460657164
2017-06-07 15:00:00,40334.59971742251
2017-06-07 16:00:00,39738.16902554521
2017-06-07 17:00:00,38941.35425850686
2017-06-07 18:00:00,39434.849097715494
2017-06-07 19:00:00,39507.75096563109
2017-06-07 20:00:00,40559.46073432306
2017-06-07 21:00:00,39509.07014272597
2017-06-07 22:00:00,38459.775549873426
2017-06-07 23:00:00,39171.27792735182
2017-06-08 00:00:00,38202.03644817081
2017-06-08 01:00:00,37933.572313598925
2017-06-08 02:00:00,37065.3668780244
2017-06-08 03:00:00,36629.32515331948
2017-06-08 04:00:00,37813.6339705046
2017-06-08 05:00:00,36164.048006322635
2017-06-08 06:00:00,37108.91926373906
2017-06-08 07:00:00,36030.61307379236
2017-06-08 08:00:00,36300.18410903558
2017-06-08 09:00:00,35679.28955170682
2017-06-08 10:00:00,35493.346929299725
2017-06-08 11:00:00,35540.37030463488
2017-06-08 12:00:00,34636.65458417929
2017-06-08 13:00:00,35280.82892637277
2017-06-08 14:00:00,36007.95903206758
2017-06-08 15:00:00,36039.76141709717
2017-06-08 16:00:00,36541.40191747722
2017-06-08 17:00:00,36950.95859486206
2017-06-08 18:00:00,37246.94006353633
2017-06-08 19:00:00,36694.86292385949
2017-06-08 20:00:00,36155.03978795988
2017-06-08 21:00:00,36003.9332901826
2017-06-08 22:00:00,35175.90872073246
2017-06-08 23:00:00,33842.633039729575
2017-06-09 00:00:00,31891.82084045102
2017-06-09 01:00:00,30897.891127843377
2017-06-09 02:00:00,30731.042939183913
2017-06-09 03:00:00,29665.684558597703
2017-06-09 04:00:00,29079.22329345864
2017-06-09 05:00:00,28862.349922869485
2017-06-09 06:00:00,27360.891072543087
2017-06-09 07:00:00,27435.434094927554
2017-06-09 08:00:00,26483.63525541784
2017-06-09 09:00:00,26652.78728870777
2017-06-09 10:00:00,25740.560806771613
2017-06-09 11:00:00,25567.234582846926
2017-06-09 12:00:00,26178.904225539194
2017-06-09 13:00:00,25082.59659264437
2017-06-09 14:00:00,24948.302496913635
2017-06-09 15:00:00,24421.188589621263
2017-06-09 16:00:00,24722.133735286723
2017-06-09 17:00:00,25181.830101841344
2017-06-09 18:00:00,26061.30092426228
2017-06-09 19:00:00,25930.505087057456
2017-06-09 20:00:00,25536.155994995046
2017-06-09 21:00:00,24482.012005053457
2017-06-09 22:00:00,24252.572147287876
2017-06-09 23:00:00,23847.24526686892
2017-06-10 00:00:00,24161.69029924503
2017-06-10 01:00:00,23023.029119744
2017-06-10 02:00:00,22792.044815921057
2017-06-10 03:00:00,22453.588966971616
2017-06-10 04:00:00,22120.361218506074
2017-06-10 05:00:00,21711.113900173492
2017-06-10 06:00:00,21116.66594927921
2017-06-10 07:00:00,21046.144997023042
2017-06-10 08:00:00,20483.480511721733
2017-06-10 09:00:00,20254.722669582003
2017-06-10 10:00:00,20123.503857637115
2017-06-10 11:00:00,20184.68973051765
2017-06-10 12:00:00,20308.462948883003
2017-06-10 13:00:00,20420.03440872981
2017-06-10 14:00:00,20313.666655817582
2017-06-10 15:00:00,20681.624452831835
2017-06-10 16:00:00,21185.479480757236
2017-06-10 17:00:00,21075.87142268194
2017-06-10 18:00:00,21111.2630932462
2017-06-10 19:00:00,21648.467898279883
2017-06-10 20:00:00,21641.060290638838
2017-06-10 21:00:00,21567.97079110376
2017-06-10 22:00:00,21213.930874458438
2017-06-10 23:00:00,21149.63740982703
2017-06-11 00:00:00,21037.85765085023
2017-06-11 01:00:00,20586.480841942175
2017-06-11 02:00:00,20298.151920986504
2017-06-11 03:00:00,19572.74748035283
2017-06-11 04:00:00,19097.3945110215
2017-06-11 05:00:00,19588.65514443147
2017-06-11 06:00:00,18814.45579011568
2017-06-11 07:00:00,18792.207903905924
2017-06-11 08:00:00,18273.053835006227
2017-06-11 09:00:00,17850.816618258432
2017-06-11 10:00:00,17814.21736647655
2017-06-11 11:00:00,17835.498548740805
2017-06-11 12:00:00,17990.329862858187
2017-06-11 13:00:00,18653.67191294675
2017-06-11 14:00:00,18156.519451622335
2017-06-11 15:00:00,17864.089318069568
2017-06-11 16:00:00,17689.393623356453
2017-06-11 17:00:00,17455.049084451377
2017-06-11 18:00:00,17734.505973630603
2017-06-11 19:00:00,17983.345608169737
2017-06-11 20:00:00,17569.406370547134
2017-06-11 21:00:00,17563.88707174828
2017-06-11 22:00:00,17384.59059224195
2017-06-11 23:00:00,17285.48826408623
2017-06-12 00:00:00,16994.251843487036
2017-06-12 01:00:00,16880.20691546513
2017-06-12 02:00:00,16072.870774641033
2017-06-12 03:00:00,16318.845163663218
2017-06-12 04:00:00,15854.336971957418
2017-06-12 05:00:00,15751.244771293952
2017-06-12 06:00:00,15476.13735080807
2017-06-12 07:00:00,15311.30959708489
2017-06-12 08:00:00,15309.734137175059
2017-06-12 09:00:00,15280.500940777432
2017-06-12 10:00:00,15249.087024094713
2017-06-12 11:00:00,15308.349520116006
2017-06-12 12:00:00,15684.089813764662
2017-06-12 13:00:00,15783.14510571999
2017-06-12 14:00:00,16213.920317178761
2017-06-12 15:00:00,17050.875770735896
2017-06-12 16:00:00,17691.291779287065
2017-06-12 17:00:00,17851.609355781628
2017-06-12 18:00:00,17972.676503820567
2017-06-12 19:00:00,17991.21700333068
2017-06-12 20:00:00,17876.25644175444
2017-06-12 21:00:00,18327.453850986294
2017-06-12 22:00:00,18149.774224048786
2017-06-12 23:00:00,18314.11685441583
2017-06-13 00:00:00,18248.877042092452
2017-06-13 01:00:00,17685.047739985966
2017-06-13 02:00:00,15743.055808808886
2017-06-13 03:00:00,16847.6824154922
2017-06-13 04:00:00,16881.785873934074
2017-06-13 05:00:00,16286.967728907974
2017-06-13 06:00:00,17096.454582778988
2017-06-13 07:00:00,16305.635599748177
2017-06-13 08:00:00,16336.115723091667
2017-06-13 09:00:00,16356.237807733347
2017-06-13 10:00:00,16224.556358336136
2017-06-13 11:00:00,16162.192484733192
2017-06-13 12:00:00,15155.2654947621
2017-06-13 13:00:00,15629.915333091001
2017-06-13 14:00:00,16570.2662549455
2017-06-13 15:00:00,17348.537950130427
2017-06-13 16:00:00,18832.022289880682
2017-06-13 17:00:00,19242.46020067439
2017-06-13 18:00:00,18922.360227301506
2017-06-13 19:00:00,19413.37718064418
2017-06-13 20:00:00,19057.326360163333
2017-06-13 21:00:00,18914.95942680717
2017-06-13 22:00:00,18509.64034440964
2017-06-13 23:00:00,18871.332932504654
2017-06-14 00:00:00,18028.226596347162
2017-06-14 01:00:00,17706.460029720307
2017-06-14 02:00:00,17773.62625758871
2017-06-14 03:00:00,17288.84269053588
2017-06-14 04:00:00,17505.82338549136
2017-06-14 05:00:00,17139.902025681902
2017-06-14 06:00:00,16825.305372661427
2017-06-14 07:00:00,16950.509010060137
2017-06-14 08:00:00,17108.734372984294
2017-06-14 09:00:00,16979.21731194033
2017-06-14 10:00:00,17130.117586600685
2017-06-14 11:00:00,17348.36330785741
2017-06-14 12:00:00,17963.383031226775
2017-06-14 13:00:00,18845.833179000474
2017-06-14 14:00:00,20642.574273305938
2017-06-14 15:00:00,21738.75902970519
2017-06-14 16:00:00,21129.029625262356
2017-06-14 17:00:00,20697.220115421114
2017-06-14 18:00:00,21644.156820838492
2017-06-14 19:00:00,21967.588745249534
2017-06-14 20:00:00,21927.5199713224
2017-06-14 21:00:00,22015.913741302535
2017-06-14 22:00:00,21142.70640997347
2017-06-14 23:00:00,21072.936046342227
2017-06-15 00:00:00,20419.16822833079
2017-06-15 01:00:00,19911.029490204855
2017-06-15 02:00:00,19478.286603580564
2017-06-15 03:00:00,19250.330947930262
2017-06-15 04:00:00,19062.194507384567
2017-06-15 05:00:00,19084.72207123737
2017-06-15 06:00:00,18237.455641759156
2017-06-15 07:00:00,18460.454281380655
2017-06-15 08:00:00,18213.96680819391
2017-06-15 09:00:00,18012.046591571067
2017-06-15 10:00:00,18152.468132492922
2017-06-15 11:00:00,18408.40125403801
2017-06-15 12:00:00,18272.792840911494
2017-06-15 13:00:00,18946.04323987369
2017-06-15 14:00:00,19493.009244201778
2017-06-15 15:00:00,19492.86208748313
2017-06-15 16:00:00,19794.262515829883
2017-06-15 17:00:00,19712.44302953805
2017-06-15 18:00:00,20447.948174235462
2017-06-15 19:00:00,20713.98318021832
2017-06-15 20:00:00,20832.68734619076
2017-06-15 21:00:00,20397.566019893457
2017-06-15 22:00:00,20441.85416608836
2017-06-15 23:00:00,20575.861210356918
2017-06-16 00:00:00,20165.943504908497
2017-06-16 01:00:00,20176.124022214695
2017-06-16 02:00:00,19704.135153638526
2017-06-16 03:00:00,19459.75756565238
2017-06-16 04:00:00,19690.170675811765
2017-06-16 05:00:00,19057.636440184942
2017-06-16 06:00:00,19142.35450979696
2017-06-16 07:00:00,19153.353942450027
2017-06-16 08:00:00,19437.18973931243
2017-06-16 09:00:00,18030.245421399857
2017-06-16 10:00:00,18439.309979969352
2017-06-16 11:00:00,18709.32900566103
2017-06-16 12:00:00,19700.316474125037
2017-06-16 13:00:00,20397.168482952166
2017-06-16 14:00:00,21272.83271016115
2017-06-16 15:00:00,21388.745049240857
2017-06-16 16:00:00,22328.31202894279
2017-06-16 17:00:00,22815.49692364687
2017-06-16 18:00:00,23176.099277197583
2017-06-16 19:00:00,23218.796388643157
2017-06-16 20:00:00,23420.29044351515
2017-06-16 21:00:00,23693.23545765561
2017-06-16 22:00:00,23399.855182099993
2017-06-16 23:00:00,23253.99180259983
2017-06-17 00:00:00,22531.95627399077
2017-06-17 01:00:00,21804.22018682089
2017-06-17 02:00:00,22061.74262361104
2017-06-17 03:00:00,21642.074814423755
2017-06-17 04:00:00,21410.991095087422
2017-06-17 05:00:00,21323.628627590093
2017-06-17 06:00:00,21152.862459610442
2017-06-17 07:00:00,20544.937733212424
2017-06-17 08:00:00,20946.77466093077
2017-06-17 09:00:00,20240.460579022947
2017-06-17 10:00:00,20276.4486425038
2017-06-17 11:00:00,21560.527094905978
2017-06-17 12:00:00,22264.953708734465
2017-06-17 13:00:00,23517.887744910266
2017-06-17 14:00:00,24601.84945143508
2017-06-17 15:00:00,25376.3928966713
2017-06-17 16:00:00,27388.930228502853
2017-06-17 17:00:00,27904.234929938433
2017-06-17 18:00:00,27350.326917987473
2017-06-17 19:00:00,27472.39309698211
2017-06-17 20:00:00,27445.613612633897
2017-06-17 21:00:00,27859.89878136269
2017-06-17 22:00:00,27559.558572093774
2017-06-17 23:00:00,26562.84635099829
2017-06-18 00:00:00,26196.69455617857
2017-06-18 01:00:00,26188.003443092675
2017-06-18 02:00:00,25819.792197226914
2017-06-18 03:00:00,25515.799618646
2017-06-18 04:00:00,25024.217547744418
2017-06-18 05:00:00,25038.334006638845
2017-06-18 06:00:00,24802.084897725897
2017-06-18 07:00:00,24994.98160060152
2017-06-18 08:00:00,24253.08722683912
2017-06-18 09:00:00,23957.77835253925
2017-06-18 10:00:00,24963.040461633456
2017-06-18 11:00:00,25756.398103555195
2017-06-18 12:00:00,27115.1133306252
2017-06-18 13:00:00,27928.421628978096
2017-06-18 14:00:00,29367.198965454536
2017-06-18 15:00:00,30235.315822255172
2017-06-18 16:00:00,30708.797303371175
2017-06-18 17:00:00,30749.1970325498
2017-06-18 18:00:00,31280.852523744234
2017-06-18 19:00:00,30660.35847355732
2017-06-18 20:00:00,31045.920257569054
2017-06-18 21:00:00,30829.399027047126
2017-06-18 22:00:00,30718.03316562993
2017-06-18 23:00:00,30609.967012212022
2017-06-19 00:00:00,30218.56596239444
2017-06-19 01:00:00,29003.69631754366
2017-06-19 02:00:00,29223.646800979765
2017-06-19 03:00:00,28472.562370511503
2017-06-19 04:00:00,28598.502789244973
2017-06-19 05:00:00,28421.663367697456
2017-06-19 06:00:00,28387.360662175575
2017-06-19 07:00:00,29228.573256185526
2017-06-19 08:00:00,29870.88708402078
2017-06-19 09:00:00,30830.01552643741
2017-06-19 10:00:00,29812.437048870637
2017-06-19 11:00:00,30378.619381206605
2017-06-19 12:00:00,30996.555664564003
2017-06-19 13:00:00,31287.68864938525
2017-06-19 14:00:00,31446.926686658935
2017-06-19 15:00:00,32757.643733011057
2017-06-19 16:00:00,33315.00481437433
2017-06-19 17:00:00,34690.1277624146
2017-06-19 18:00:00,35776.08476983045
2017-06-19 19:00:00,37299.97534834433
2017-06-19 20:00:00,36949.51216547036
2017-06-19 21:00:00,36238.30962506721
2017-06-19 22:00:00,35714.812959512776
2017-06-19 23:00:00,35437.645569309476
2017-06-20 00:00:00,34275.239017770335
2017-06-20 01:00:00,34054.93889962386
2017-06-20 02:00:00,33343.064934256494
2017-06-20 03:00:00,32587.11147475915
2017-06-20 04:00:00,32399.14831253736
2017-06-20 05:00:00,33071.29839316052
2017-06-20 06:00:00,33229.67625059163
2017-06-20 07:00:00,32618.486139875225
2017-06-20 08:00:00,32064.245899197645
2017-06-20 09:00:00,31542.865163860995
2017-06-20 10:00:00,32484.596268357913
2017-06-20 11:00:00,31865.760032188035
2017-06-20 12:00:00,32490.83606961046
2017-06-20 13:00:00,33059.07967476779
2017-06-20 14:00:00,34926.76412866156
2017-06-20 15:00:00,36471.49968940194
2017-06-20 16:00:00,37350.67085401807
2017-06-20 17:00:00,35501.251009658925
2017-06-20 18:00:00,34127.13841782761
2017-06-20 19:00:00,34066.52395538902
2017-06-20 20:00:00,33453.63578758155
2017-06-20 21:00:00,32524.37619720825
2017-06-20 22:00:00,32281.277621668465
2017-06-20 23:00:00,31983.0975716635
2017-06-21 00:00:00,30901.000454544293
2017-06-21 01:00:00,29850.61370440263
2017-06-21 02:00:00,28433.79035985884
2017-06-21 03:00:00,27481.66892444609
2017-06-21 04:00:00,27547.528941575547
2017-06-21 05:00:00,26863.889523558773
2017-06-21 06:00:00,26179.40394412688
2017-06-21 07:00:00,25143.00482293751
2017-06-21 08:00:00,25037.32128897647
2017-06-21 09:00:00,24967.090694775365
2017-06-21 10:00:00,25717.266767960646
2017-06-21 11:00:00,26253.29055447555
2017-06-21 12:00:00,26258.24805144086
2017-06-21 13:00:00,25462.026912486515
2017-06-21 14:00:00,26472.499034413304
2017-06-21 15:00:00,26095.900582325812
2017-06-21 16:00:00,25365.023012307985
2017-06-21 17:00:00,25883.118535816753
2017-06-21 18:00:00,25602.220759898482
2017-06-21 19:00:00,27195.039028449217
2017-06-21 20:00:00,28912.30505350873
2017-06-21 21:00:00,28369.418404503864
2017-06-21 22:00:00,27382.587793095132
2017-06-21 23:00:00,25914.169294779582
2017-06-22 00:00:00,25535.253473382698
2017-06-22 01:00:00,24543.85109453683
2017-06-22 02:00:00,23772.794513656394
2017-06-22 03:00:00,23190.628882842768
2017-06-22 04:00:00,22645.3284292051
2017-06-22 05:00:00,22669.172444927925
2017-06-22 06:00:00,21924.45441227377
2017-06-22 07:00:00,21753.037144845614
2017-06-22 08:00:00,21826.632642135213
2017-06-22 09:00:00,21694.323135380833
2017-06-22 10:00:00,21898.00354535947
2017-06-22 11:00:00,22832.68727125687
2017-06-22 12:00:00,23265.82715115541
2017-06-22 13:00:00,24189.19653527987
2017-06-22 14:00:00,24883.528565512617
2017-06-22 15:00:00,25062.883229713745
2017-06-22 16:00:00,25466.62767677595
2017-06-22 17:00:00,25627.233165678026
2017-06-22 18:00:00,26026.99525549039
2017-06-22 19:00:00,26516.77243737612
2017-06-22 20:00:00,26649.311969796912
2017-06-22 21:00:00,26296.499690496592
2017-06-22 22:00:00,25974.906933856255
2017-06-22 23:00:00,25427.672451156108
2017-06-23 00:00:00,24636.911691117457
2017-06-23 01:00:00,24150.91439240716
2017-06-23 02:00:00,24271.062849351227
2017-06-23 03:00:00,23283.629609378633
2017-06-23 04:00:00,22830.484055677774
2017-06-23 05:00:00,23094.771591613524
2017-06-23 06:00:00,22993.173619613153
2017-06-23 07:00:00,22648.353878853086
2017-06-23 08:00:00,22306.139852994067
2017-06-23 09:00:00,23049.066850040817
2017-06-23 10:00:00,23313.720365079764
2017-06-23 11:00:00,23763.470932173615
2017-06-23 12:00:00,24838.951463974165
2017-06-23 13:00:00,26507.89400126577
2017-06-23 14:00:00,28732.90378330405
2017-06-23 15:00:00,30406.43176707072
2017-06-23 16:00:00,32391.681892268174
2017-06-23 17:00:00,33634.66308913212
2017-06-23 18:00:00,34299.64386513488
2017-06-23 19:00:00,32978.622675758495
2017-06-23 20:00:00,32850.14374280958
2017-06-23 21:00:00,32376.176752757576
2017-06-23 22:00:00,31434.518956422726
2017-06-23 23:00:00,30377.362127746965
2017-06-24 00:00:00,30059.02031630339
2017-06-24 01:00:00,29796.028748919653
2017-06-24 02:00:00,28886.946820860587
2017-06-24 03:00:00,27680.93037410693
2017-06-24 04:00:00,27047.81768726564
2017-06-24 05:00:00,26267.386454304684
2017-06-24 06:00:00,26660.08242499057
2017-06-24 07:00:00,26130.196446119215
2017-06-24 08:00:00,26357.996609813705
2017-06-24 09:00:00,26415.50669047659
2017-06-24 10:00:00,26375.312949038307
2017-06-24 11:00:00,27622.79253377519
2017-06-24 12:00:00,29836.83748026218
2017-06-24 13:00:00,32564.32756110083
2017-06-24 14:00:00,34651.18055795882
2017-06-24 15:00:00,36438.14607489035
2017-06-24 16:00:00,37654.750282640285
2017-06-24 17:00:00,35547.354383637285
2017-06-24 18:00:00,34054.126399218774
2017-06-24 19:00:00,32728.14295233179
2017-06-24 20:00:00,36248.22840096968
2017-06-24 21:00:00,37653.57352642311
2017-06-24 22:00:00,37821.63242262219
2017-06-24 23:00:00,37973.60999257779
2017-06-25 00:00:00,36656.81744009633
2017-06-25 01:00:00,35740.29967430632
2017-06-25 02:00:00,35040.353685908514
2017-06-25 03:00:00,34753.92387199178
2017-06-25 04:00:00,33497.15621515991
2017-06-25 05:00:00,33654.49257267335
2017-06-25 06:00:00,33659.91413400872
2017-06-25 07:00:00,33102.35048808422
2017-06-25 08:00:00,32784.05895207374
2017-06-25 09:00:00,33090.58992738336
2017-06-25 10:00:00,33670.02719078458
2017-06-25 11:00:00,35451.676719487
2017-06-25 12:00:00,37840.68255360661
2017-06-25 13:00:00,41224.08999757964
2017-06-25 14:00:00,43920.41850535236
2017-06-25 15:00:00,46062.60598903969
2017-06-25 16:00:00,47280.485573188584
2017-06-25 17:00:00,48714.75281686977
2017-06-25 18:00:00,49397.964157650444
2017-06-25 19:00:00,48922.49663992577
2017-06-25 20:00:00,48462.068104179605
2017-06-25 21:00:00,48214.52283456559
2017-06-25 22:00:00,47692.95052173709
2017-06-25 23:00:00,47228.78481818073
2017-06-26 00:00:00,46231.34230550214
2017-06-26 01:00:00,45371.423627734475
2017-06-26 02:00:00,45449.315354743805
2017-06-26 03:00:00,47110.614649693845
2017-06-26 04:00:00,46455.085435886496
2017-06-26 05:00:00,46636.49534420038
2017-06-26 06:00:00,47440.91056007079
2017-06-26 07:00:00,48319.8515398117
2017-06-26 08:00:00,47857.490032846705
2017-06-26 09:00:00,47649.46189243158
2017-06-26 10:00:00,48579.424528721895
2017-06-26 11:00:00,49243.01604689403
2017-06-26 12:00:00,51678.937237596925
2017-06-26 13:00:00,55543.06805420571
2017-06-26 14:00:00,59538.94553623697
2017-06-26 15:00:00,61784.141962232214
2017-06-26 16:00:00,62719.90156937109
2017-06-26 17:00:00,64560.69056368516
2017-06-26 18:00:00,64168.66344587492
2017-06-26 19:00:00,64196.54800089851
2017-06-26 20:00:00,64213.80547252175
2017-06-26 21:00:00,64754.59112219891
2017-06-26 22:00:00,63692.41912177414
2017-06-26 23:00:00,63447.30187415516
2017-06-27 00:00:00,61957.07726812265
2017-06-27 01:00:00,61127.545664155354
2017-06-27 02:00:00,60119.50213352756
2017-06-27 03:00:00,60694.69948198226
2017-06-27 04:00:00,62629.21208198959
2017-06-27 05:00:00,63407.16481314435
2017-06-27 06:00:00,64250.602986234866
2017-06-27 07:00:00,63609.42782995835
2017-06-27 08:00:00,62912.51659625116
2017-06-27 09:00:00,63474.54765615223
2017-06-27 10:00:00,65214.95304578724
2017-06-27 11:00:00,65587.3365119334
2017-06-27 12:00:00,66611.23335680008
2017-06-27 13:00:00,68518.3442270657
2017-06-27 14:00:00,70182.82412625029
2017-06-27 15:00:00,71488.76644407284
2017-06-27 16:00:00,73990.08851620088
2017-06-27 17:00:00,75587.69838209367
2017-06-27 18:00:00,74599.43158410498
2017-06-27 19:00:00,76175.47171420627
2017-06-27 20:00:00,75174.49952996004
2017-06-27 21:00:00,74436.29015597684
2017-06-27 22:00:00,74148.88236304156
2017-06-27 23:00:00,73875.53366893055
2017-06-28 00:00:00,77872.47609530277
2017-06-28 01:00:00,75591.68898039719
2017-06-28 02:00:00,74380.96996190754
2017-06-28 03:00:00,73631.2156136064
2017-06-28 04:00:00,74398.0188609325
2017-06-28 05:00:00,69448.51369966428
2017-06-28 06:00:00,68916.6804005095
2017-06-28 07:00:00,64464.360431748966
2017-06-28 08:00:00,66140.46503680861
2017-06-28 09:00:00,65166.022630915846
2017-06-28 10:00:00,66262.75993576713
2017-06-28 11:00:00,69429.82379916385
2017-06-28 12:00:00,71570.19481105023
2017-06-28 13:00:00,71498.27677601748
2017-06-28 14:00:00,72127.8077633784
2017-06-28 15:00:00,71726.09830010954
2017-06-28 16:00:00,72086.23348918377
2017-06-28 17:00:00,69918.00026701887
2017-06-28 18:00:00,68217.88674329114
2017-06-28 19:00:00,66361.79517346392
2017-06-28 20:00:00,63674.75957432176
2017-06-28 21:00:00,60899.92279541442
2017-06-28 22:00:00,59161.42074469351
2017-06-28 23:00:00,55647.08551256617
2017-06-29 00:00:00,53103.282606698805
2017-06-29 01:00:00,51287.27247655854
2017-06-29 02:00:00,50010.80913825844
2017-06-29 03:00:00,49636.11168910829
2017-06-29 04:00:00,52077.1782427602
2017-06-29 05:00:00,52514.87044125814
2017-06-29 06:00:00,51017.80872705691
2017-06-29 07:00:00,48573.96921127018
2017-06-29 08:00:00,49144.56919798685
2017-06-29 09:00:00,48531.1946887904
2017-06-29 10:00:00,44760.288727567124
2017-06-29 11:00:00,45668.95456596995
2017-06-29 12:00:00,47137.92027035868
2017-06-29 13:00:00,46848.924355132396
2017-06-29 14:00:00,47732.658577684335
2017-06-29 15:00:00,47149.06242647265
2017-06-29 16:00:00,46057.57354686883
2017-06-29 17:00:00,47403.690947067575
2017-06-29 18:00:00,46290.774219857674
2017-06-29 19:00:00,45393.00992304822
2017-06-29 20:00:00,44459.96333818
2017-06-29 21:00:00,43517.42632494394
2017-06-29 22:00:00,41907.52748376594
2017-06-29 23:00:00,43197.15731134137
2017-06-30 00:00:00,41960.18078729477
2017-06-30 01:00:00,44078.8433276558
2017-06-30 02:00:00,45452.26724587541
2017-06-30 03:00:00,44784.05033686661
2017-06-30 04:00:00,44769.01118333917
2017-06-30 05:00:00,43731.95391729123
2017-06-30 06:00:00,43116.428229334604
2017-06-30 07:00:00,43549.74234362185
2017-06-30 08:00:00,44165.64790444781
2017-06-30 09:00:00,43721.704078465664
2017-06-30 10:00:00,43555.84118857894
2017-06-30 11:00:00,45691.76822526224
2017-06-30 12:00:00,47346.84982228661
2017-06-30 13:00:00,49824.24885202645
2017-06-30 14:00:00,50136.78000958164
2017-06-30 15:00:00,48161.05544195071
2017-06-30 16:00:00,46538.22974404494
2017-06-30 17:00:00,46025.78966410657
2017-06-30 18:00:00,47273.026524651636
2017-06-30 19:00:00,47749.84466733347
2017-06-30 20:00:00,47329.878433172715
2017-06-30 21:00:00,45951.38048505197
2017-06-30 22:00:00,45107.20248911926
2017-06-30 23:00:00,43960.58308380535
2017-07-01 00:00:00,43648.736695205094
2017-07-01 01:00:00,42818.99178107477
2017-07-01 02:00:00,41990.19267006921
2017-07-01 03:00:00,42073.56845807691
2017-07-01 04:00:00,41967.043578171244
2017-07-01 05:00:00,41792.351086336465
2017-07-01 06:00:00,41267.53262784334
2017-07-01 07:00:00,40761.69935290156
2017-07-01 08:00:00,40208.59616167231
2017-07-01 09:00:00,38709.1274529494
2017-07-01 10:00:00,39605.39204431022
2017-07-01 11:00:00,39723.917853289066
2017-07-01 12:00:00,41007.43430505797
2017-07-01 13:00:00,43855.00638599256
2017-07-01 14:00:00,44349.750843810456
2017-07-01 15:00:00,46258.5353955658
2017-07-01 16:00:00,46451.38064635102
2017-07-01 17:00:00,46986.98971514757
2017-07-01 18:00:00,48109.926939560864
2017-07-01 19:00:00,47934.79622391766
2017-07-01 20:00:00,47011.345108374575
2017-07-01 21:00:00,47168.92379727153
2017-07-01 22:00:00,46257.17498758566
2017-07-01 23:00:00,45254.606115398696
2017-07-02 00:00:00,43671.473488458214
2017-07-02 01:00:00,42885.95295666493
2017-07-02 02:00:00,41259.39839677957
2017-07-02 03:00:00,40395.92876278354
2017-07-02 04:00:00,39239.898179247204
2017-07-02 05:00:00,37806.621602974315
2017-07-02 06:00:00,37583.49557746348
2017-07-02 07:00:00,36222.01818741229
2017-07-02 08:00:00,35933.87317791245
