day,l6,kun
2017-09-19 14:00:00,10.872699999289441,13.077666666858955
2017-09-19 15:00:00,10.511916665482776,12.817999997681852
2017-09-19 16:00:00,9.292349990186315,11.550999988113592
2017-09-19 17:00:00,6.934383325295662,9.692666661059464
2017-09-19 18:00:00,5.670166661347945,8.830999996808607
2017-09-19 19:00:00,5.086466665539843,8.33766666686033
2017-09-19 20:00:00,4.9507000012485705,8.451999999418899
2017-09-19 21:00:00,5.130849997502326,8.399666667731683
2017-09-19 22:00:00,4.756649998866521,7.60366665930637
2017-09-19 23:00:00,4.287716664520852,6.9000000000002855
2017-09-20 00:00:00,4.051299999621913,7.226333334884046
2017-09-20 01:00:00,3.800233330914017,7.266333333430591
2017-09-20 02:00:00,3.1861166651290582,7.153333331394014
2017-09-20 03:00:00,2.958683331144711,6.859666666278716
2017-09-20 04:00:00,2.6296166661474327,6.5966666656960715
2017-09-20 05:00:00,2.7753333337217096,6.739000000291201
2017-09-20 06:00:00,2.7671166649806125,6.9690000032053945
2017-09-20 07:00:00,4.238283349479319,7.75566667327472
2017-09-20 08:00:00,6.779816683296301,9.515666674735655
2017-09-20 09:00:00,9.22756667002751,11.474666675030129
2017-09-20 10:00:00,9.965950000598417,12.303000003502515
2017-09-20 11:00:00,10.146900002146376,12.867000002336624
2017-09-20 12:00:00,10.879766670117403,13.597666669782473
2017-09-20 13:00:00,11.377383333926643,13.520333330801762
2017-09-20 14:00:00,11.457733333093914,13.405333330799676
2017-09-20 15:00:00,10.589166661305448,12.671999997953247
2017-09-20 16:00:00,9.11571665346298,11.229333323778024
2017-09-20 17:00:00,7.0253499970443105,9.806666661302593
2017-09-20 18:00:00,6.181299996033432,9.152333330210547
2017-09-20 19:00:00,5.3595999953586055,8.359999997071913
2017-09-20 20:00:00,5.293566668429053,7.9806666645185445
2017-09-20 21:00:00,4.567583325591326,7.427666663931521
2017-09-20 22:00:00,3.6969833334608224,7.378000002052009
2017-09-20 23:00:00,3.167066657432466,7.626666667155563
2017-09-21 00:00:00,3.045283340119698,7.705333333724606
2017-09-21 01:00:00,3.4928833348836825,7.781999999412822
2017-09-21 02:00:00,2.93206666447025,7.3986666651012385
2017-09-21 03:00:00,3.0528166654967905,7.032999997650628
2017-09-21 04:00:00,2.6649999976494425,6.719666666274944
2017-09-21 05:00:00,2.3614666675829246,6.853333332843376
2017-09-21 06:00:00,2.3888666717301383,6.894666667744745
2017-09-21 07:00:00,4.6331333418733704,7.2226666712752765
2017-09-21 08:00:00,6.249333344908749,8.880333348440542
2017-09-21 09:00:00,9.483016684570577,12.309333339906095
2017-09-21 10:00:00,10.33573332153447,11.591333329014887
2017-09-21 11:00:00,8.705699997805654,11.351333331959069
2017-09-21 12:00:00,9.60313333540487,11.19733333461182
2017-09-21 13:00:00,8.62841666288329,11.415666667452701
2017-09-21 14:00:00,8.315916666420318,11.005999995281979
2017-09-21 15:00:00,7.4194166607410725,10.34666666420764
2017-09-21 16:00:00,6.212416658894392,9.33566666155161
2017-09-21 17:00:00,5.234599997460375,8.358666660663538
2017-09-21 18:00:00,4.830866667173967,7.78966666479586
2017-09-21 19:00:00,4.637116664367166,7.555333333727381
2017-09-21 20:00:00,4.710900002172516,7.6140000017735145
2017-09-21 21:00:00,4.604616664365249,7.800333330770425
2017-09-21 22:00:00,4.232433331406026,7.277000000887843
2017-09-21 23:00:00,3.7374499967598123,7.396333331952807
2017-09-22 00:00:00,3.7205166670558287,7.175333332247799
2017-09-22 01:00:00,3.6276000013030103,6.916333331951339
2017-09-22 02:00:00,3.4799833329436933,6.737666666864023
